user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn
1819,2023-06-10,Standard,399,17.3,3,4,7,43,Yes
1820,2024-06-12,Basic,199,19.8,2,4,26,42,Yes
1821,2023-11-07,Standard,399,19.6,4,1,27,59,Yes
1822,2024-03-11,Standard,399,8.0,5,5,10,20,Yes
1823,2023-12-29,Premium,699,19.2,0,3,26,3,No
1824,2023-08-02,Premium,699,24.4,4,0,9,52,No
1825,2024-01-27,Premium,699,7.7,5,0,17,20,No
1826,2023-10-08,Standard,399,14.2,3,1,36,39,No
1827,2024-08-30,Basic,199,6.5,5,5,5,30,No
1828,2023-09-13,Standard,399,19.6,6,5,3,58,Yes
1829,2024-01-14,Standard,399,2.0,0,5,25,21,Yes
1830,2024-02-28,Standard,399,3.2,2,5,19,4,Yes
1831,2023-12-02,Basic,199,15.0,3,4,10,5,No
1832,2024-12-07,Premium,699,19.2,4,4,35,33,No
1833,2024-01-05,Basic,199,19.4,1,5,9,45,No
1834,2023-07-23,Standard,399,5.0,7,1,14,29,Yes
1835,2024-03-13,Premium,699,6.8,0,1,17,7,No
1836,2024-01-18,Standard,399,20.1,8,0,32,58,No
1837,2023-10-17,Basic,199,24.9,8,2,28,50,Yes
1838,2023-04-26,Premium,699,16.0,1,4,22,5,No
1839,2024-10-27,Premium,699,20.1,1,4,11,59,Yes
1840,2023-06-05,Basic,199,19.3,6,2,5,29,Yes
1841,2024-03-18,Premium,699,2.3,5,3,22,33,Yes
1842,2023-01-09,Basic,199,14.6,0,4,26,53,Yes
1843,2023-12-01,Basic,199,11.0,4,1,21,37,No
1844,2024-08-13,Premium,699,16.5,3,4,30,59,Yes
1845,2024-06-30,Basic,199,19.4,3,2,13,11,Yes
1846,2023-11-19,Premium,699,19.6,8,2,3,4,Yes
1847,2023-08-11,Basic,199,5.4,2,3,14,17,Yes
1848,2023-01-27,Standard,399,3.9,7,0,2,53,No
1849,2024-01-25,Standard,399,9.8,7,3,14,25,Yes
1850,2024-06-12,Premium,699,2.8,2,4,8,58,Yes
1851,2023-11-21,Basic,199,19.0,1,3,11,47,No
1852,2024-06-04,Standard,399,5.7,1,4,13,23,Yes
1853,2023-04-13,Basic,199,0.9,6,3,30,25,Yes
1854,2023-11-04,Standard,399,23.7,1,3,24,60,No
1855,2023-10-09,Basic,199,16.4,6,3,6,1,No
1856,2024-06-15,Premium,699,1.6,3,1,21,36,Yes
1857,2024-11-07,Basic,199,17.5,0,0,9,38,No
1858,2024-06-15,Standard,399,15.6,2,3,24,11,Yes
1859,2023-11-10,Basic,199,9.4,1,1,12,1,No
1860,2023-01-27,Standard,399,22.8,4,4,24,20,Yes
1861,2024-02-22,Standard,399,22.3,0,5,2,55,Yes
1862,2023-12-24,Basic,199,9.7,8,1,35,10,Yes
1863,2024-03-01,Basic,199,10.8,1,0,6,30,No
1864,2023-09-21,Premium,699,3.8,0,2,29,30,Yes
1865,2024-05-04,Basic,199,16.6,5,4,21,42,Yes
1866,2023-08-19,Standard,399,3.6,8,1,13,51,No
1867,2023-09-13,Premium,699,18.7,6,2,6,56,Yes
1868,2024-11-15,Basic,199,5.0,4,2,17,45,No
1869,2024-11-08,Premium,699,13.2,4,1,34,20,No
1870,2023-07-06,Basic,199,18.8,6,5,3,3,No
1871,2024-08-08,Basic,199,16.0,3,1,10,25,Yes
1872,2024-08-14,Standard,399,21.5,3,5,31,55,No
1873,2023-05-01,Standard,399,24.8,7,4,29,16,No
1874,2023-07-10,Premium,699,16.6,8,2,18,21,No
1875,2024-11-15,Standard,399,20.3,7,4,22,29,Yes
1876,2024-07-10,Standard,399,6.9,5,3,34,41,Yes
1877,2023-10-30,Basic,199,6.1,7,0,7,7,No
1878,2024-05-31,Basic,199,8.0,6,4,23,60,Yes
1879,2023-08-16,Basic,199,20.6,8,1,26,9,No
1880,2024-07-30,Basic,199,18.5,5,4,13,38,No
1881,2024-06-27,Premium,699,1.7,8,2,34,34,Yes
1882,2023-08-20,Basic,199,4.4,2,5,24,40,No
1883,2024-02-15,Premium,699,13.8,6,1,10,17,Yes
1884,2023-11-04,Standard,399,22.6,6,3,25,29,Yes
1885,2024-09-19,Basic,199,6.7,8,5,5,19,Yes
1886,2023-06-14,Premium,699,2.0,6,1,5,9,Yes
1887,2023-12-25,Basic,199,19.8,6,3,26,37,Yes
1888,2024-08-22,Basic,199,24.1,4,1,15,57,Yes
1889,2023-01-12,Premium,699,5.5,2,5,10,17,No
1890,2024-04-27,Premium,699,13.3,8,0,8,49,No
1891,2023-06-07,Basic,199,7.8,1,4,29,47,No
1892,2023-04-26,Basic,199,21.9,0,3,22,53,No
1893,2024-05-13,Premium,699,10.9,2,5,30,44,No
1894,2024-01-07,Standard,399,13.3,1,5,15,38,No
1895,2023-10-14,Basic,199,21.0,6,3,32,3,No
1896,2023-09-15,Premium,699,22.7,8,2,18,26,Yes
1897,2024-08-28,Standard,399,0.8,7,1,6,37,Yes
1898,2024-01-20,Standard,399,3.0,7,4,18,38,Yes
1899,2024-10-20,Premium,699,21.8,6,0,34,38,Yes
1900,2024-09-10,Basic,199,3.4,3,2,7,37,Yes
1901,2024-04-16,Standard,399,18.1,0,2,26,41,No
1902,2024-11-16,Premium,699,1.4,6,5,34,47,Yes
1903,2023-10-27,Basic,199,14.4,0,5,14,60,Yes
1904,2023-12-27,Standard,399,18.4,4,2,2,52,Yes
1905,2024-10-12,Basic,199,11.4,0,2,18,29,No
1906,2023-12-23,Standard,399,5.6,8,5,11,20,No
1907,2023-08-22,Basic,199,21.5,5,2,32,39,Yes
1908,2024-05-24,Standard,399,3.0,1,5,20,25,Yes
1909,2023-12-26,Premium,699,19.0,3,2,12,54,No
1910,2023-07-14,Standard,399,22.4,2,1,29,20,Yes
1911,2023-07-02,Premium,699,22.8,8,2,20,48,Yes
1912,2024-11-10,Standard,399,5.4,1,5,5,38,No
1913,2024-01-30,Standard,399,4.1,5,4,17,22,Yes
1914,2023-02-11,Basic,199,15.5,1,2,19,14,No
1915,2024-12-12,Basic,199,4.3,4,0,36,31,Yes
1916,2023-01-13,Basic,199,21.9,7,5,16,51,Yes
1917,2024-08-04,Standard,399,24.1,7,3,16,26,Yes
1918,2024-02-01,Basic,199,5.1,8,4,27,25,Yes
1919,2023-08-29,Premium,699,17.8,5,2,17,27,Yes
1920,2024-12-20,Standard,399,9.2,2,2,35,55,No
1921,2023-11-18,Basic,199,14.7,1,4,35,45,Yes
1922,2023-02-24,Basic,199,18.1,8,1,15,29,Yes
1923,2024-04-04,Standard,399,12.7,6,0,29,10,Yes
1924,2023-12-29,Premium,699,22.4,7,5,4,9,Yes
1925,2024-12-22,Basic,199,14.5,0,5,18,38,Yes
1926,2023-11-08,Basic,199,5.8,7,2,26,34,Yes
1927,2024-11-28,Standard,399,14.5,8,3,15,9,No
1928,2023-05-03,Premium,699,21.6,0,5,21,48,Yes
1929,2024-09-07,Basic,199,13.5,2,5,5,12,Yes
1930,2023-04-07,Basic,199,1.2,7,5,12,7,Yes
1931,2023-12-18,Standard,399,20.2,6,5,25,30,Yes
1932,2024-05-26,Basic,199,8.1,2,5,7,27,No
1933,2024-10-10,Basic,199,6.9,3,1,12,22,No
1934,2024-09-12,Basic,199,11.6,1,4,22,16,Yes
1935,2024-06-25,Basic,199,1.9,5,0,36,10,Yes
1936,2024-07-30,Basic,199,8.5,4,0,1,51,No
1937,2024-07-02,Standard,399,23.9,3,5,5,39,Yes
1938,2024-03-27,Basic,199,2.9,2,4,23,23,Yes
1939,2024-07-04,Premium,699,12.9,7,0,12,39,Yes
1940,2024-06-14,Basic,199,23.4,1,2,20,43,Yes
1941,2024-04-10,Basic,199,12.7,2,4,7,58,Yes
1942,2023-12-13,Premium,699,20.9,7,0,36,42,No
1943,2024-01-02,Basic,199,4.0,7,1,24,50,Yes
1944,2023-11-25,Basic,199,20.4,1,4,31,5,No
1945,2023-05-19,Premium,699,13.3,8,5,35,12,Yes
1946,2024-05-17,Standard,399,7.7,6,3,13,27,Yes
1947,2024-05-24,Basic,199,3.1,8,3,32,39,Yes
1948,2024-08-24,Standard,399,13.4,0,1,4,60,Yes
1949,2023-02-18,Premium,699,4.7,5,5,35,3,Yes
1950,2024-03-20,Standard,399,5.1,8,0,25,52,No
1951,2023-02-15,Premium,699,13.3,2,4,33,23,No
1952,2023-07-28,Basic,199,11.7,2,1,7,45,Yes
1953,2024-12-06,Standard,399,14.5,0,0,14,59,No
1954,2023-12-05,Basic,199,0.6,3,5,19,52,No
1955,2024-09-05,Basic,199,20.8,5,3,25,2,Yes
1956,2024-10-03,Basic,199,22.1,6,5,17,36,Yes
1957,2024-02-28,Standard,399,23.5,4,3,14,44,Yes
1958,2024-10-03,Standard,399,21.1,3,3,18,16,No
1959,2023-03-14,Premium,699,1.5,7,1,26,42,Yes
1960,2023-06-21,Premium,699,3.3,7,0,8,11,No
1961,2024-08-06,Premium,699,23.9,6,2,17,34,Yes
1962,2024-05-24,Standard,399,19.1,6,1,7,60,Yes
1963,2023-08-23,Basic,199,13.2,0,3,9,30,Yes
1964,2024-03-24,Basic,199,5.0,1,1,25,27,No
1965,2023-07-13,Premium,699,11.3,0,5,10,59,Yes
1966,2023-09-14,Basic,199,1.6,0,1,21,21,No
1967,2023-10-26,Basic,199,11.8,0,3,23,24,Yes
1968,2023-01-26,Premium,699,6.0,3,2,5,42,No
1969,2024-07-14,Standard,399,21.2,8,2,5,35,Yes
1970,2024-09-25,Standard,399,3.2,1,3,4,33,Yes
1971,2023-04-17,Premium,699,18.2,5,2,11,2,Yes
1972,2024-08-03,Premium,699,0.6,0,4,15,3,No
1973,2024-10-26,Basic,199,19.2,0,4,15,34,Yes
1974,2024-11-30,Standard,399,7.4,6,3,25,58,Yes
1975,2024-04-10,Standard,399,9.0,7,3,17,58,No
1976,2024-02-02,Premium,699,6.0,4,5,24,46,Yes
1977,2023-02-13,Standard,399,9.5,0,3,11,51,Yes
1978,2024-10-03,Standard,399,17.9,8,1,27,25,Yes
1979,2024-03-30,Standard,399,23.6,6,3,14,29,Yes
1980,2024-06-26,Standard,399,9.4,5,5,30,25,Yes
1981,2024-11-06,Basic,199,5.8,3,4,16,12,No
1982,2023-08-07,Premium,699,22.6,8,3,24,23,Yes
1983,2024-09-30,Standard,399,12.0,8,5,10,28,Yes
1984,2024-01-29,Standard,399,5.4,5,4,4,56,Yes
1985,2024-08-04,Premium,699,4.9,7,0,28,44,Yes
1986,2023-07-22,Premium,699,7.2,2,5,12,25,Yes
1987,2024-05-13,Basic,199,8.3,3,5,27,8,No
1988,2023-03-29,Standard,399,18.5,0,5,34,6,No
1989,2024-01-01,Basic,199,23.0,0,2,1,54,Yes
1990,2023-11-20,Basic,199,24.0,4,0,10,23,No
1991,2024-07-29,Premium,699,12.1,2,2,29,19,Yes
1992,2023-06-12,Basic,199,4.5,1,4,10,58,Yes
1993,2023-04-27,Premium,699,15.9,4,5,36,54,No
1994,2024-04-29,Premium,699,22.8,1,0,10,8,No
1995,2024-01-07,Standard,399,4.7,0,4,31,44,No
1996,2023-12-19,Standard,399,11.5,0,3,12,60,No
1997,2024-11-24,Standard,399,22.2,1,1,6,8,No
1998,2023-03-27,Standard,399,3.2,3,5,10,20,Yes
1999,2023-07-16,Standard,399,0.9,6,1,32,23,No
2000,2023-02-23,Premium,699,24.6,0,3,18,20,No
2001,2023-10-07,Premium,699,17.7,4,3,16,27,Yes
2002,2024-10-01,Premium,699,16.7,5,4,30,2,Yes
2003,2024-12-12,Basic,199,7.9,3,3,2,24,Yes
2004,2024-03-10,Premium,699,17.6,5,2,18,51,Yes
2005,2024-05-15,Standard,399,3.7,5,5,22,16,Yes
2006,2023-11-23,Standard,399,2.5,7,5,18,5,No
2007,2024-01-18,Premium,699,1.1,2,0,8,15,Yes
2008,2023-01-14,Basic,199,14.5,3,0,10,55,Yes
2009,2024-04-16,Premium,699,21.8,1,1,22,37,No
2010,2023-05-23,Premium,699,19.8,1,4,22,7,Yes
2011,2023-08-27,Basic,199,5.0,1,0,6,27,No
2012,2024-05-02,Basic,199,18.1,6,2,4,40,Yes
2013,2024-08-29,Basic,199,15.3,2,3,32,18,No
2014,2023-09-27,Basic,199,5.0,0,0,29,11,No
2015,2023-03-19,Basic,199,14.6,3,5,35,7,No
2016,2024-08-29,Basic,199,21.3,3,1,12,25,No
2017,2023-12-20,Standard,399,12.9,4,1,27,27,Yes
2018,2023-03-05,Premium,699,13.5,4,2,16,48,Yes
2019,2023-03-23,Basic,199,8.9,0,4,32,48,No
2020,2024-01-06,Premium,699,0.8,1,2,29,37,Yes
2021,2024-05-06,Premium,699,14.4,5,3,5,22,Yes
2022,2023-07-14,Standard,399,7.9,7,2,32,34,No
2023,2023-11-29,Basic,199,1.5,5,3,11,29,Yes
2024,2024-01-30,Standard,399,21.8,7,3,30,9,Yes
2025,2024-02-14,Standard,399,21.9,5,3,2,55,Yes
2026,2023-08-11,Standard,399,11.1,2,1,1,37,No
2027,2024-05-24,Basic,199,10.1,2,2,2,21,Yes
2028,2024-09-13,Standard,399,7.9,8,2,11,14,Yes
2029,2023-04-19,Premium,699,11.1,2,3,32,42,Yes
2030,2024-05-21,Basic,199,17.8,4,1,21,15,No
2031,2023-11-15,Basic,199,12.5,4,5,27,10,Yes
2032,2024-01-18,Premium,699,15.5,2,4,28,18,Yes
2033,2024-03-03,Premium,699,9.6,7,0,9,1,No
2034,2024-05-02,Basic,199,23.6,3,2,14,40,No
2035,2023-11-26,Standard,399,8.8,5,5,36,12,No
2036,2023-01-20,Premium,699,17.8,3,1,15,31,No
2037,2024-06-25,Standard,399,22.1,6,1,33,39,Yes
2038,2023-07-17,Standard,399,15.3,4,0,30,28,Yes
2039,2023-01-04,Standard,399,9.4,0,3,10,15,Yes
2040,2023-11-24,Standard,399,20.7,7,4,23,9,No
2041,2023-07-12,Standard,399,15.3,8,1,21,52,No
2042,2024-05-31,Premium,699,7.7,0,5,8,56,Yes
2043,2023-11-02,Standard,399,19.9,6,5,16,52,No
2044,2024-03-07,Standard,399,4.0,0,0,14,41,No
2045,2023-06-10,Basic,199,11.9,2,3,24,40,Yes
2046,2024-12-24,Premium,699,19.1,1,2,29,29,Yes
2047,2023-12-01,Premium,699,7.5,2,2,30,1,Yes
2048,2024-10-05,Premium,699,9.5,5,5,31,24,Yes
2049,2024-10-21,Standard,399,10.2,5,4,21,53,No
2050,2024-12-31,Standard,399,14.4,0,4,21,3,No
2051,2023-06-17,Basic,199,2.1,1,1,32,9,Yes
2052,2023-12-18,Premium,699,2.8,5,2,16,21,Yes
2053,2024-02-10,Basic,199,10.3,0,4,32,26,No
2054,2023-09-25,Premium,699,13.9,1,1,10,28,Yes
2055,2024-12-15,Basic,199,1.9,8,0,16,3,No
2056,2023-05-21,Basic,199,1.5,3,1,31,60,Yes
2057,2024-05-19,Premium,699,8.4,6,0,21,32,No
2058,2023-08-24,Basic,199,14.0,0,1,27,37,Yes
2059,2023-06-18,Premium,699,0.7,1,4,32,56,Yes
2060,2023-09-30,Standard,399,4.2,0,5,14,47,Yes
2061,2023-12-09,Premium,699,13.0,2,1,24,48,No
2062,2023-01-30,Basic,199,22.5,6,0,21,41,Yes
2063,2023-04-20,Standard,399,19.4,3,1,33,7,Yes
2064,2024-08-30,Premium,699,5.4,4,5,14,43,Yes
2065,2023-09-16,Standard,399,11.9,3,4,24,56,No
2066,2023-12-08,Basic,199,1.1,0,1,33,53,Yes
2067,2024-02-05,Basic,199,23.7,6,5,32,20,Yes
2068,2024-11-14,Premium,699,23.1,7,4,11,38,Yes
2069,2023-01-12,Basic,199,15.6,0,0,5,39,Yes
2070,2023-04-10,Standard,399,7.9,6,5,1,36,No
2071,2023-03-19,Basic,199,5.8,3,3,24,47,No
2072,2023-05-26,Standard,399,16.5,4,0,27,57,Yes
2073,2024-11-29,Standard,399,23.3,3,0,30,58,No
2074,2024-08-16,Basic,199,4.8,1,0,31,46,Yes
2075,2024-12-09,Premium,699,7.2,0,5,36,36,Yes
2076,2024-04-21,Basic,199,2.1,6,0,14,2,Yes
2077,2023-10-15,Standard,399,24.3,0,5,12,4,No
2078,2023-07-12,Premium,699,18.1,3,2,19,1,No
2079,2024-07-26,Basic,199,20.4,0,4,29,53,No
2080,2024-01-12,Premium,699,19.9,0,2,32,23,Yes
2081,2024-07-18,Standard,399,13.8,5,5,31,57,Yes
2082,2024-01-17,Premium,699,8.4,5,3,10,11,No
2083,2024-11-22,Standard,399,19.3,2,5,23,48,No
2084,2023-05-21,Premium,699,9.3,6,0,27,38,Yes
2085,2023-02-13,Standard,399,16.3,7,4,23,55,Yes
2086,2023-06-13,Standard,399,23.0,2,4,33,21,Yes
2087,2024-03-05,Premium,699,24.4,3,5,9,25,Yes
2088,2024-07-17,Basic,199,13.8,8,0,33,36,Yes
2089,2024-01-18,Premium,699,18.6,5,3,11,7,Yes
2090,2024-02-22,Premium,699,13.3,6,1,26,36,Yes
2091,2023-07-12,Premium,699,6.0,7,1,7,53,No
2092,2023-03-15,Premium,699,22.4,8,0,1,31,Yes
2093,2024-10-15,Premium,699,6.4,6,2,20,52,Yes
2094,2024-11-27,Basic,199,1.1,0,2,13,7,Yes
2095,2024-02-17,Basic,199,6.7,1,3,5,60,Yes
2096,2024-08-26,Basic,199,8.9,5,1,20,19,No
2097,2023-09-19,Standard,399,17.1,0,3,3,20,No
2098,2024-12-06,Premium,699,21.6,6,4,31,49,Yes
2099,2024-05-14,Premium,699,23.8,7,0,23,24,Yes
2100,2024-10-08,Basic,199,6.7,1,0,31,15,No
2101,2023-02-05,Basic,199,9.8,5,1,30,38,No
2102,2023-01-11,Standard,399,14.0,7,1,20,39,Yes
2103,2023-07-05,Premium,699,15.0,0,4,9,28,Yes
2104,2023-09-17,Standard,399,17.6,6,4,18,41,Yes
2105,2023-06-16,Premium,699,17.6,7,1,8,57,Yes
2106,2023-03-20,Basic,199,15.2,6,0,19,43,Yes
2107,2024-10-31,Basic,199,12.4,0,3,31,49,No
2108,2024-08-20,Basic,199,1.6,2,1,25,21,No
2109,2024-09-11,Standard,399,18.0,1,0,15,10,No
2110,2024-06-21,Premium,699,11.2,5,5,2,27,Yes
2111,2024-03-22,Premium,699,16.1,1,3,24,30,Yes
2112,2024-01-02,Premium,699,2.1,1,2,28,56,No
2113,2023-03-30,Standard,399,12.9,3,1,26,7,Yes
2114,2023-09-27,Premium,699,16.8,7,5,12,34,Yes
2115,2023-02-10,Standard,399,24.3,2,4,5,26,Yes
2116,2024-01-16,Basic,199,4.1,2,5,13,44,Yes
2117,2024-06-27,Basic,199,19.8,1,4,33,42,Yes
2118,2024-05-06,Basic,199,22.1,2,2,20,58,Yes
2119,2024-02-02,Basic,199,16.8,7,3,13,13,Yes
2120,2024-06-06,Premium,699,21.5,1,1,35,42,Yes
2121,2024-02-28,Basic,199,12.2,1,4,5,10,Yes
2122,2023-02-13,Premium,699,23.5,4,3,24,3,No
2123,2023-08-19,Standard,399,1.2,5,3,26,28,Yes
2124,2024-10-12,Premium,699,12.2,8,3,9,41,No
2125,2024-09-06,Basic,199,15.2,4,3,16,49,Yes
2126,2024-10-18,Basic,199,2.1,1,5,27,57,Yes
2127,2023-12-16,Basic,199,7.3,4,3,24,41,No
2128,2024-12-05,Standard,399,15.3,4,3,35,32,Yes
2129,2024-05-16,Premium,699,23.1,2,3,36,21,Yes
2130,2023-10-05,Standard,399,13.2,1,2,35,40,Yes
2131,2023-11-10,Standard,399,6.1,5,1,33,36,Yes
2132,2024-11-16,Basic,199,13.2,6,2,22,16,No
2133,2024-12-03,Premium,699,19.3,2,5,13,18,Yes
2134,2023-05-01,Standard,399,14.0,3,3,35,37,Yes
2135,2023-12-12,Premium,699,16.1,3,4,19,50,No
2136,2024-08-04,Basic,199,9.7,6,3,32,45,Yes
2137,2024-01-21,Standard,399,8.9,4,4,35,4,Yes
2138,2024-07-17,Premium,699,0.6,3,2,26,59,Yes
2139,2024-03-13,Premium,699,13.0,6,1,18,17,Yes
2140,2023-05-24,Premium,699,15.1,7,3,32,24,Yes
2141,2023-04-21,Basic,199,9.4,0,0,8,54,Yes
2142,2023-02-10,Premium,699,7.1,1,5,35,43,Yes
2143,2024-03-16,Premium,699,0.7,5,4,4,46,Yes
2144,2023-06-05,Basic,199,5.9,4,4,15,22,No
2145,2024-01-28,Basic,199,14.8,3,1,36,51,No
2146,2023-10-04,Basic,199,15.6,2,0,35,36,No
2147,2023-06-19,Standard,399,2.8,6,1,8,15,Yes
2148,2024-08-16,Basic,199,7.3,0,1,15,42,Yes
2149,2024-12-30,Premium,699,11.4,3,0,25,54,Yes
2150,2024-07-08,Standard,399,4.2,6,4,29,48,Yes
2151,2023-12-17,Standard,399,22.1,7,3,14,50,No
2152,2023-05-28,Standard,399,12.7,6,3,2,38,Yes
2153,2023-08-12,Premium,699,15.2,6,1,5,50,Yes
2154,2024-01-24,Standard,399,10.4,3,5,23,18,No
2155,2024-12-31,Premium,699,24.0,3,5,31,44,Yes
2156,2024-04-01,Basic,199,14.5,5,3,25,1,Yes
2157,2023-09-24,Standard,399,11.2,5,1,6,17,No
2158,2023-02-07,Standard,399,4.6,8,4,11,33,Yes
2159,2023-04-05,Standard,399,1.7,3,0,24,45,No
2160,2023-06-02,Premium,699,1.7,1,4,36,59,Yes
2161,2023-06-20,Standard,399,21.5,4,1,10,14,No
2162,2023-06-30,Premium,699,6.2,1,4,5,3,No
2163,2023-07-20,Standard,399,12.0,6,1,36,15,Yes
2164,2024-06-30,Premium,699,2.2,1,2,5,52,Yes
2165,2023-07-11,Basic,199,14.1,5,5,30,11,Yes
2166,2024-05-27,Basic,199,8.5,2,2,1,32,No
2167,2023-05-16,Premium,699,10.1,2,0,4,30,Yes
2168,2024-12-28,Basic,199,14.6,4,3,24,15,Yes
2169,2023-10-22,Basic,199,4.5,0,0,16,24,Yes
2170,2024-06-21,Standard,399,20.1,6,4,34,34,Yes
2171,2023-06-20,Standard,399,9.2,6,2,34,33,No
2172,2024-01-12,Premium,699,3.6,0,1,32,4,No
2173,2023-01-25,Standard,399,15.3,6,3,8,24,Yes
2174,2023-05-31,Standard,399,5.4,0,1,32,27,No
2175,2023-08-21,Standard,399,16.4,4,3,9,15,Yes
2176,2023-07-29,Standard,399,12.4,7,5,17,29,Yes
2177,2024-10-17,Standard,399,10.7,0,1,9,60,Yes
2178,2024-10-31,Basic,199,9.7,5,3,19,58,Yes
2179,2024-05-05,Standard,399,15.2,5,4,5,35,Yes
2180,2023-04-14,Basic,199,8.6,4,4,23,10,Yes
2181,2024-01-16,Basic,199,7.1,0,4,36,13,No
2182,2024-01-12,Basic,199,10.4,7,2,29,39,Yes
2183,2023-02-07,Basic,199,14.8,7,3,34,27,No
2184,2024-01-22,Premium,699,18.4,8,0,36,9,No
2185,2023-07-21,Standard,399,18.4,4,1,29,9,No
2186,2023-05-17,Basic,199,7.3,3,0,25,2,No
2187,2023-09-19,Basic,199,14.4,6,1,27,27,No
2188,2023-03-09,Basic,199,24.8,2,0,1,16,No
2189,2024-11-16,Basic,199,22.9,2,5,30,31,Yes
2190,2024-07-15,Standard,399,15.6,5,3,22,16,No
2191,2024-08-26,Premium,699,16.0,5,4,22,9,No
2192,2024-05-09,Premium,699,20.3,3,1,18,52,Yes
2193,2023-02-22,Standard,399,23.5,4,3,22,46,No
2194,2023-08-17,Premium,699,20.1,4,0,20,52,Yes
2195,2024-01-07,Basic,199,11.9,2,0,16,44,No
2196,2024-09-30,Standard,399,10.8,5,2,26,5,Yes
2197,2023-06-07,Standard,399,19.5,0,3,5,25,No
2198,2024-05-13,Standard,399,24.5,5,2,31,7,Yes
2199,2023-09-07,Standard,399,14.9,6,3,26,54,Yes
2200,2023-04-14,Premium,699,8.7,5,4,11,24,No
2201,2023-04-05,Basic,199,20.0,0,1,6,34,No
2202,2023-10-26,Premium,699,24.8,0,3,10,11,Yes
2203,2023-12-05,Standard,399,16.8,1,0,23,10,No
2204,2023-07-16,Basic,199,24.9,1,0,3,39,Yes
2205,2024-09-22,Basic,199,20.7,7,0,26,17,No
2206,2023-09-24,Premium,699,20.9,4,1,5,4,No
2207,2023-12-13,Basic,199,2.9,3,5,33,18,Yes
2208,2023-10-28,Premium,699,17.5,7,2,11,60,Yes
2209,2023-09-04,Premium,699,10.7,3,2,26,42,Yes
2210,2023-05-01,Standard,399,17.7,0,0,10,3,No
2211,2023-12-07,Basic,199,25.0,2,1,7,46,Yes
2212,2024-10-21,Premium,699,14.7,7,3,21,26,Yes
2213,2024-11-02,Premium,699,18.4,4,5,36,13,No
2214,2023-09-16,Basic,199,4.3,3,2,24,4,Yes
2215,2023-11-28,Standard,399,20.4,7,5,12,25,No
2216,2024-08-03,Standard,399,20.5,6,5,9,20,No
2217,2023-12-09,Premium,699,0.7,2,2,12,26,Yes
2218,2023-10-12,Basic,199,22.2,3,4,3,38,Yes
2219,2024-09-21,Basic,199,10.7,0,5,12,23,No
2220,2023-12-07,Standard,399,0.6,7,4,22,12,Yes
2221,2024-09-18,Premium,699,7.2,6,4,33,37,Yes
2222,2023-10-25,Basic,199,19.4,0,3,28,46,Yes
2223,2023-03-06,Premium,699,1.6,5,0,30,26,Yes
2224,2024-04-05,Standard,399,23.3,3,2,27,53,Yes
2225,2023-09-18,Standard,399,22.3,0,1,20,42,No
2226,2024-04-05,Standard,399,0.6,3,0,17,14,No
2227,2024-07-02,Basic,199,0.6,0,0,26,51,No
2228,2024-08-17,Premium,699,0.9,4,4,27,42,Yes
2229,2024-02-03,Basic,199,16.7,4,0,35,54,Yes
2230,2023-12-03,Premium,699,4.8,3,0,22,43,Yes
2231,2023-09-22,Premium,699,23.7,0,0,16,8,No
2232,2023-06-17,Basic,199,17.0,6,1,19,57,Yes
2233,2024-10-16,Standard,399,19.2,4,2,7,34,Yes
2234,2023-10-04,Basic,199,24.6,1,0,5,15,Yes
2235,2024-07-01,Basic,199,19.2,5,0,8,32,No
2236,2023-12-28,Standard,399,3.5,4,0,33,22,No
2237,2024-09-27,Basic,199,20.3,8,2,25,46,Yes
2238,2024-07-01,Basic,199,4.5,5,1,5,33,No
2239,2024-03-18,Basic,199,24.8,5,0,31,21,No
2240,2024-10-14,Basic,199,19.5,6,1,33,10,Yes
2241,2024-05-21,Standard,399,24.4,3,5,5,59,No
2242,2024-04-08,Premium,699,10.0,5,1,30,57,Yes
2243,2023-12-13,Basic,199,14.5,0,5,1,59,Yes
2244,2024-08-31,Standard,399,24.3,7,0,1,8,No
2245,2024-07-18,Premium,699,19.3,2,3,36,31,Yes
2246,2024-07-03,Premium,699,3.4,0,5,22,20,Yes
2247,2023-05-21,Standard,399,1.5,1,0,19,60,Yes
2248,2023-03-18,Premium,699,20.5,2,2,17,21,No
2249,2023-01-27,Premium,699,2.3,4,5,24,19,Yes
2250,2024-09-05,Standard,399,5.0,1,1,21,59,No
2251,2023-07-07,Basic,199,3.3,4,2,24,20,No
2252,2024-07-17,Premium,699,14.8,1,1,14,3,No
2253,2023-11-01,Premium,699,20.4,8,4,6,55,Yes
2254,2024-03-06,Premium,699,3.0,6,0,20,19,No
2255,2024-08-25,Basic,199,7.1,0,1,22,4,Yes
2256,2024-07-08,Basic,199,22.3,0,3,7,51,Yes
2257,2023-07-09,Basic,199,4.4,8,1,17,5,Yes
2258,2023-05-10,Premium,699,16.0,0,3,7,13,No
2259,2023-10-07,Basic,199,6.3,6,0,33,43,No
2260,2024-11-13,Premium,699,12.6,3,0,13,27,Yes
2261,2024-08-27,Standard,399,20.7,4,2,13,8,Yes
2262,2024-09-11,Standard,399,7.1,1,5,19,26,Yes
2263,2024-12-08,Standard,399,24.5,6,4,1,12,No
2264,2023-02-11,Basic,199,20.5,1,5,12,15,Yes
